model,method,policy,threshold,signal_count,unique_matches,roi,roi_ci_lo,roi_ci_hi,avg_odds,avg_edge,closing_price_edge,odds_clv,model_vs_close,max_drawdown,p_mean_signal,y_mean_realized,calibration_gap,share_home,share_draw,share_away
M4_LGBM,platt,all,0.1,1242,974,-0.03482286634460548,-0.1514637464175764,0.08247455038752773,5.971384863123993,0.6422627225745128,-0.018556302849570685,-0.007894093635154684,0.6848429546893163,89.72,0.30858328977794297,0.20611916264090177,0.1024641271370412,0.249597423510467,0.2278582930756844,0.5225442834138486
M4_LGBM,platt,one_per,0.02,1180,1180,-0.04064406779661018,-0.15405699152542376,0.0942650423728813,5.334542372881356,0.5866365263889574,-0.018864567587780462,-0.007874510582922442,0.6282651271800577,92.38,0.339714705536051,0.23728813559322035,0.10242656994283064,0.326271186440678,0.03559322033898305,0.638135593220339
M4_LGBM,platt,one_per,0.03,1157,1157,-0.04082108902333621,-0.15452420051858254,0.08188677614520307,5.379144338807261,0.5977941256881304,-0.019049419935775087,-0.008283566655295331,0.6399524686447503,89.04999999999998,0.3392627813175733,0.23595505617977527,0.10330772513779804,0.32497839239412274,0.032843560933448576,0.6421780466724287
M4_LGBM,platt,one_per,0.04,1135,1135,-0.04973568281938327,-0.16320859030837004,0.08167797356828195,5.423533039647577,0.6087169243026122,-0.019030878518762707,-0.008433193543773813,0.651206324762059,95.35000000000001,0.3389925516361199,0.23171806167400882,0.10727448996211109,0.32599118942731276,0.02907488986784141,0.6449339207048458
M4_LGBM,platt,one_per,0.05,1105,1105,-0.04958371040723982,-0.17284524886877828,0.08222285067873304,5.489918552036198,0.6240332155313282,-0.01893695963308208,-0.008598056162405521,0.6669176426293898,93.62,0.3379835388570632,0.22805429864253393,0.1099292402145293,0.3248868778280543,0.027149321266968326,0.6479638009049774
M4_LGBM,platt,one_per,0.06,1088,1088,-0.05275735294117648,-0.17262614889705882,0.08499448529411764,5.529448529411764,0.6329383778508572,-0.018854315794371176,-0.008550035670172351,0.6760079179805574,97.9,0.33723386214072815,0.22518382352941177,0.11205003861131638,0.32628676470588236,0.024816176470588234,0.6488970588235294
M4_LGBM,platt,one_per,0.07,1062,1062,-0.05216572504708099,-0.17819397363465161,0.07993173258003766,5.5955932203389835,0.6468520020197949,-0.01856282229297563,-0.008483628607583912,0.690042379332658,96.26,0.33548793081921074,0.2222222222222222,0.11326570859698853,0.3220338983050847,0.02448210922787194,0.6534839924670434
M4_LGBM,platt,one_per,0.08,1024,1024,-0.037128906249999996,-0.168648681640625,0.09707983398437489,5.697460937500001,0.6680768383076825,-0.01822982324950989,-0.008462744437613325,0.7115854931207592,86.82,0.33310969507086796,0.2236328125,0.10947688257086796,0.3193359375,0.0205078125,0.66015625
M4_LGBM,platt,one_per,0.1,974,974,-0.03799794661190966,-0.17656468172484596,0.0952774640657084,5.829168377823408,0.6978135867329376,-0.017326027164254038,-0.0078065636220584315,0.7412278435736327,81.55,0.33137944711753065,0.21765913757700206,0.11372030954052859,0.31519507186858314,0.019507186858316223,0.6652977412731006
M4_LGBM,isotonic,all,0.02,1529,1180,-0.0030739045127534353,-0.09870548550948843,0.0848681668287545,4.793289731850884,0.42565740750348136,-0.02597910048536707,-0.010472324509665306,0.47345581643153556,71.43999999999998,0.3865239112665818,0.2884238064094179,0.09810010485716392,0.21909744931327665,0.2805755395683453,0.5003270111183781
M4_LGBM,isotonic,all,0.03,1490,1172,-0.0032818791946308775,-0.0952874414146903,0.09439942592166471,4.834422818791946,0.4361459830713628,-0.025951413503514688,-0.010556298462067815,0.48425990406085084,71.83999999999999,0.3867901769389968,0.2859060402684564,0.10088413667054041,0.21543624161073827,0.2785234899328859,0.5060402684563758
M4_LGBM,isotonic,all,0.04,1444,1152,-0.01057479224376732,-0.10232745781680443,0.09092224173154276,4.871655124653739,0.448939588682592,-0.025599949275265415,-0.010400263547646966,0.4971932307617166,79.8,0.3878214075264187,0.28116343490304707,0.10665797262337162,0.21052631578947367,0.27285318559556787,0.5166204986149584
M4_LGBM,isotonic,all,0.05,1404,1137,-0.004508547008547008,-0.09647811801501839,0.0884902760322115,4.914551282051282,0.4604438469621246,-0.025793220568584324,-0.010901532588475708,0.5092488653871431,71.69,0.38688562614346944,0.2792022792022792,0.10768334694119025,0.20655270655270655,0.26851851851851855,0.5249287749287749
M4_LGBM,isotonic,all,0.06,1369,1116,-0.0008108108108107948,-0.10239837412784607,0.10224439698334456,4.958349159970782,0.47081300427204775,-0.025805053933624512,-0.011100689611871389,0.5200509352565114,81.94999999999999,0.386864518783151,0.2783053323593864,0.10855918642376455,0.20233747260774287,0.2658875091307524,0.5317750182615048
M4_LGBM,isotonic,all,0.07,1333,1094,0.010232558139534895,-0.08670696953304612,0.12352980370545319,4.994988747186796,0.4817825218954575,-0.025369236260149232,-0.010892662504187973,0.5309575549242048,71.98000000000002,0.38793007620588976,0.2798199549887472,0.10811012121714259,0.2040510127531883,0.26106526631657917,0.5348837209302325
M4_LGBM,isotonic,all,0.08,1287,1069,0.00771561771561771,-0.09936741974602381,0.11520825388837443,5.041841491841492,0.49632600521298414,-0.02531000462170715,-0.011154743478927268,0.5458764960265875,68.63000000000001,0.3874812096698035,0.2766122766122766,0.11086893305752687,0.20435120435120435,0.2571872571872572,0.5384615384615384
M4_LGBM,isotonic,all,0.1,1217,1033,0.012695152013147073,-0.09097884199134197,0.12488025599496108,5.118216926869351,0.5196670511037731,-0.02551998856315283,-0.011840273735173218,0.5704230485027214,62.730000000000004,0.3879422330423461,0.2744453574363188,0.11349687560602728,0.20213640098603122,0.25061626951520133,0.5472473294987674
M4_LGBM,isotonic,one_per,0.02,1180,1180,-0.023805084745762702,-0.13087711864406779,0.08284258474576267,4.550550847457627,0.4859606924410217,-0.026085825175979297,-0.010656659987241197,0.5349438310753318,77.10999999999999,0.40986845785902404,0.29152542372881357,0.11834303413021047,0.2440677966101695,0.18728813559322033,0.5686440677966101
M4_LGBM,isotonic,one_per,0.03,1172,1172,-0.029684300341296932,-0.13664419795221844,0.07293174061433447,4.561757679180887,0.4891061404562999,-0.026170694881875782,-0.010766779778461957,0.5383187603889695,76.10999999999999,0.41006900536511315,0.28924914675767915,0.120819858607434,0.24488054607508533,0.18686006825938567,0.568259385665529
M4_LGBM,isotonic,one_per,0.04,1152,1152,-0.028498263888888892,-0.13072200520833333,0.08037847222222219,4.584340277777778,0.4969956750586011,-0.025890871207782034,-0.01055678509312558,0.5461976654448155,77.09999999999998,0.4109694575509441,0.2890625,0.1219069575509441,0.2421875,0.1840277777777778,0.5737847222222222
M4_LGBM,isotonic,one_per,0.05,1137,1137,-0.02437115215479331,-0.13295734388742306,0.07730892700087946,4.6016798592788035,0.5029508479589396,-0.026379080475611848,-0.011162894039525835,0.5527108926226597,71.14999999999999,0.4106440914523238,0.2884784520668426,0.1221656393854812,0.23746701846965698,0.1838170624450308,0.5787159190853123
M4_LGBM,isotonic,one_per,0.06,1116,1116,-0.025206093189964154,-0.1296720430107527,0.08846527777777777,4.633978494623656,0.5113758517808885,-0.02617909674458858,-0.01110708219245885,0.5612633992460212,76.05,0.410573222444197,0.28584229390681004,0.12473092853738693,0.23207885304659498,0.18369175627240145,0.5842293906810035
M4_LGBM,isotonic,one_per,0.07,1094,1094,-0.02502742230347349,-0.13762042961608778,0.09136631627056668,4.661791590493602,0.520359668216566,-0.02582820668378779,-0.010896942167789853,0.5701477085214459,77.10999999999999,0.4110087890478411,0.2842778793418647,0.1267309097059764,0.23217550274223034,0.18281535648994515,0.5850091407678245
M4_LGBM,isotonic,one_per,0.08,1069,1069,-0.02928905519176801,-0.13909354536950422,0.08637160898035542,4.69535079513564,0.5307659552323025,-0.0260760409483032,-0.011467814276156927,0.5812007136118245,80.71999999999998,0.4115085037796295,0.2815715622076707,0.1299369415719588,0.23105706267539758,0.1814780168381665,0.587464920486436
M4_LGBM,isotonic,one_per,0.1,1033,1033,-0.021984511132623414,-0.13295546950629236,0.10712512100677636,4.7555372700871255,0.5460858913159621,-0.026391953471871725,-0.012190060280166275,0.5974546235789366,77.39999999999999,0.4108533042228277,0.2807357212003872,0.13011758302244048,0.2265246853823814,0.18393030009680542,0.5895450145208132
