date,year,tour,tournament,surface,round,winner,loser,side,model_prob,b365_odds,ev,kelly_f,stake,won,pnl
2021-06-30,2021,WTA,wimbledon,grass,2nd Round,Martincova T,Podoroska N,loser,0.5594,2.3,0.2867,0.0551,15.0,0,-15.0
2021-06-30,2021,WTA,wimbledon,grass,2nd Round,Samsonova L,Pegula J,loser,0.5007,2.15,0.0764,0.0166,7.73,0,-7.73
2021-06-30,2021,WTA,wimbledon,grass,1st Round,Cornet A,Andreescu B,winner,0.4791,2.23,0.0684,0.0139,7.26,1,8.93
2021-06-30,2021,WTA,wimbledon,grass,1st Round,Raducanu E,Diatchenko V,winner,0.5764,2.31,0.3316,0.0633,15.0,1,19.65
2021-06-30,2021,ATP,wimbledon,grass,1st Round,Garin C,Zapata Miralles B,loser,0.404,2.81,0.1353,0.0187,11.2,0,-11.2
2021-06-30,2021,WTA,wimbledon,grass,1st Round,Svitolina E,Van Uytvanck A,winner,0.6275,1.75,0.0981,0.0327,9.01,1,6.75
2021-06-30,2021,WTA,wimbledon,grass,1st Round,Svitolina E,Van Uytvanck A,loser,0.3725,3.08,0.1473,0.0177,11.9,0,-11.9
2021-06-30,2021,ATP,wimbledon,grass,2nd Round,Tiafoe F,Pospisil V,loser,0.5207,2.37,0.2341,0.0427,15.0,0,-15.0
2021-06-30,2021,ATP,wimbledon,grass,2nd Round,Fucsovics M,Vesely J,loser,0.4669,2.62,0.2233,0.0345,15.0,0,-15.0
2021-06-30,2021,ATP,wimbledon,grass,2nd Round,Kudla D,Seppi A,loser,0.5299,2.3,0.2187,0.042,15.0,0,-15.0
2021-06-30,2021,ATP,wimbledon,grass,1st Round,Johnson S,Novak D,loser,0.4522,2.28,0.031,0.0061,5.06,0,-5.06
2021-06-30,2021,ATP,wimbledon,grass,1st Round,Kyrgios N,Humbert U,winner,0.418,2.63,0.0993,0.0152,9.08,1,14.8
2021-07-01,2021,ATP,wimbledon,grass,2nd Round,Ivashka I,Chardy J,loser,0.4692,2.36,0.1074,0.0197,9.55,0,-9.55
2021-07-01,2021,ATP,wimbledon,grass,2nd Round,Fritz T,Johnson S,loser,0.4579,2.31,0.0578,0.011,6.63,0,-6.63
2021-07-01,2021,ATP,wimbledon,grass,2nd Round,Hurkacz H,Giron M,loser,0.4128,3.18,0.3126,0.0359,15.0,0,-15.0
2021-07-01,2021,WTA,wimbledon,grass,2nd Round,Juvan K,Burel C,winner,0.5236,2.06,0.0786,0.0185,7.86,1,8.33
2021-07-01,2021,WTA,wimbledon,grass,2nd Round,Tomljanovic A,Cornet A,winner,0.508,2.35,0.1938,0.0359,14.64,1,19.76
2021-07-01,2021,WTA,wimbledon,grass,2nd Round,Ostapenko J,Kasatkina D,loser,0.5096,2.67,0.3607,0.054,15.0,0,-15.0
2021-07-01,2021,WTA,wimbledon,grass,2nd Round,Linette M,Svitolina E,winner,0.3906,3.26,0.2735,0.0302,15.0,1,33.9
2021-07-01,2021,WTA,wimbledon,grass,2nd Round,Siniakova K,Vandeweghe C,loser,0.4814,2.36,0.1362,0.025,11.25,0,-11.25
2021-07-01,2021,WTA,wimbledon,grass,2nd Round,Muchova K,Giorgi C,winner,0.6002,1.94,0.1644,0.0437,12.91,1,12.13
2021-07-01,2021,WTA,wimbledon,grass,2nd Round,Sevastova A,Kostyuk M,loser,0.5128,2.2,0.1283,0.0267,10.78,0,-10.78
2021-07-02,2021,ATP,wimbledon,grass,3rd Round,Korda S,Evans D,winner,0.4998,2.42,0.2095,0.0369,15.0,1,21.3
2021-07-02,2021,ATP,wimbledon,grass,3rd Round,Khachanov K,Tiafoe F,winner,0.5449,2.3,0.2532,0.0487,15.0,1,19.5
2021-07-02,2021,WTA,wimbledon,grass,3rd Round,Samsonova L,Stephens S,loser,0.5533,2.51,0.3888,0.0644,15.0,0,-15.0
2021-07-02,2021,WTA,wimbledon,grass,3rd Round,Rybakina E,Rogers S,loser,0.4469,2.97,0.3272,0.0415,15.0,0,-15.0
2021-07-02,2021,WTA,wimbledon,grass,3rd Round,Keys M,Mertens E,loser,0.5585,2.1,0.1728,0.0393,13.4,0,-13.4
2021-07-02,2021,ATP,wimbledon,grass,3rd Round,Fucsovics M,Schwartzman D,loser,0.5232,1.97,0.0307,0.0079,5.04,0,-5.04
2021-07-03,2021,WTA,wimbledon,grass,3rd Round,Badosa P,Linette M,loser,0.5283,2.38,0.2574,0.0466,15.0,0,-15.0
2021-07-03,2021,WTA,wimbledon,grass,3rd Round,Raducanu E,Cirstea S,winner,0.4762,2.7,0.2858,0.042,15.0,1,25.5
2021-07-03,2021,WTA,wimbledon,grass,3rd Round,Krejcikova B,Sevastova A,loser,0.4226,2.5,0.0565,0.0094,6.56,0,-6.56
2021-07-03,2021,ATP,wimbledon,grass,3rd Round,Ivashka I,Thompson J,loser,0.5361,2.35,0.2599,0.0481,15.0,0,-15.0
2021-07-03,2021,ATP,wimbledon,grass,3rd Round,Sonego L,Duckworth J,loser,0.4076,3.11,0.2677,0.0317,15.0,0,-15.0
2021-07-03,2021,ATP,wimbledon,grass,3rd Round,Hurkacz H,Bublik A,loser,0.5321,2.4,0.2771,0.0495,15.0,0,-15.0
2021-07-03,2021,ATP,wimbledon,grass,3rd Round,Federer R,Norrie C,loser,0.4086,2.95,0.2054,0.0263,15.0,0,-15.0
2021-07-05,2021,WTA,wimbledon,grass,4th Round,Sabalenka A,Rybakina E,loser,0.4846,2.7,0.3085,0.0454,15.0,0,-15.0
2021-07-05,2021,ATP,wimbledon,grass,4th Round,Shapovalov D,Bautista Agut R,loser,0.5788,2.36,0.3661,0.0673,15.0,0,-15.0
2021-07-05,2021,ATP,wimbledon,grass,4th Round,Khachanov K,Korda S,loser,0.5255,2.06,0.0825,0.0195,8.09,0,-8.09
2021-07-05,2021,WTA,wimbledon,grass,4th Round,Jabeur O,Swiatek I,winner,0.5552,2.42,0.3436,0.0605,15.0,1,21.3
2021-07-05,2021,WTA,wimbledon,grass,4th Round,Tomljanovic A,Raducanu E,loser,0.5064,2.13,0.0787,0.0174,7.87,0,-7.87
2021-07-05,2021,WTA,wimbledon,grass,4th Round,Muchova K,Badosa P,loser,0.4417,2.71,0.1971,0.0288,14.83,0,-14.83
2021-07-05,2021,WTA,wimbledon,grass,4th Round,Golubic V,Keys M,winner,0.4347,2.97,0.291,0.0369,15.0,1,29.55
2021-07-05,2021,WTA,wimbledon,grass,4th Round,Kerber A,Gauff C,winner,0.4746,2.19,0.0393,0.0082,5.55,1,6.6
2021-07-06,2021,WTA,wimbledon,grass,Quarterfinals,Sabalenka A,Jabeur O,loser,0.5348,2.32,0.2408,0.0456,15.0,0,-15.0
2021-07-06,2021,WTA,wimbledon,grass,Quarterfinals,Kerber A,Muchova K,loser,0.502,2.4,0.2048,0.0366,15.0,0,-15.0
2021-07-08,2021,WTA,wimbledon,grass,Semifinals,Barty A,Kerber A,loser,0.4296,3.06,0.3145,0.0382,15.0,0,-15.0
2021-08-30,2021,ATP,usopen,hard,1st Round,Laaksonen H,Millman J,winner,0.4023,2.7,0.0862,0.0127,8.31,1,14.12
2021-08-30,2021,ATP,usopen,hard,1st Round,Nakashima B,Isner J,loser,0.6927,1.59,0.1014,0.043,9.2,0,-9.2
2021-08-30,2021,ATP,usopen,hard,1st Round,Andujar P,Kukushkin M,winner,0.4896,2.85,0.3953,0.0534,15.0,1,27.75
2021-08-30,2021,ATP,usopen,hard,1st Round,Lajovic D,Paire B,winner,0.5048,2.55,0.2872,0.0463,15.0,1,23.25
2021-08-30,2021,ATP,usopen,hard,1st Round,Zapata Miralles B,Lopez F,loser,0.4403,2.5,0.1008,0.0168,9.17,0,-9.17
2021-08-30,2021,WTA,usopen,hard,1st Round,Juvan K,Watson H,winner,0.5715,1.95,0.1144,0.0301,9.96,1,9.46
2021-08-30,2021,WTA,usopen,hard,1st Round,Masarova R,Bogdan A,winner,0.5583,2.3,0.2841,0.0546,15.0,1,19.5
2021-08-30,2021,WTA,usopen,hard,1st Round,Garcia C,Dart H,loser,0.4117,2.55,0.05,0.0081,6.17,0,-6.17
2021-08-30,2021,ATP,usopen,hard,1st Round,Rinderknech A,Kecmanovic M,winner,0.5389,2.21,0.1909,0.0395,14.47,1,17.51
2021-08-30,2021,ATP,usopen,hard,1st Round,Koepfer D,Halys Q,loser,0.3588,3.05,0.0945,0.0115,8.79,0,-8.79
2021-08-30,2021,ATP,usopen,hard,1st Round,Alcaraz C,Norrie C,winner,0.3976,2.9,0.153,0.0201,12.24,1,23.25
2021-08-30,2021,WTA,usopen,hard,1st Round,Halep S,Giorgi C,winner,0.6105,2.1,0.282,0.0641,15.0,1,16.5
2021-08-30,2021,WTA,usopen,hard,1st Round,Kanepi K,Putintseva Y,winner,0.429,2.82,0.2098,0.0288,15.0,1,27.3
2021-08-30,2021,WTA,usopen,hard,1st Round,Stephens S,Keys M,loser,0.5967,2.0,0.1935,0.0484,14.62,0,-14.62
2021-08-30,2021,WTA,usopen,hard,1st Round,Kalinina A,Sherif M,loser,0.467,2.32,0.0833,0.0158,8.14,0,-8.14
2021-08-31,2021,ATP,usopen,hard,1st Round,Basilashvili N,Korda S,winner,0.3886,3.21,0.2475,0.028,15.0,1,33.15
2021-08-31,2021,ATP,usopen,hard,1st Round,Sock J,Nishioka Y,winner,0.5737,2.24,0.285,0.0575,15.0,1,18.6
2021-08-31,2021,WTA,usopen,hard,1st Round,Zidansek T,Pera B,winner,0.5441,2.25,0.2243,0.0449,15.0,1,18.75
2021-08-31,2021,WTA,usopen,hard,1st Round,Trevisan M,Vandeweghe C,winner,0.4955,2.6,0.2884,0.0451,15.0,1,24.0
2021-08-31,2021,WTA,usopen,hard,1st Round,Gracheva V,Parrizas Diaz N,winner,0.5228,2.4,0.2547,0.0455,15.0,1,21.0
2021-08-31,2021,ATP,usopen,hard,1st Round,Pospisil V,Fognini F,winner,0.4377,2.75,0.2037,0.0291,15.0,1,26.25
2021-08-31,2021,ATP,usopen,hard,1st Round,Johnson S,Marterer M,loser,0.4839,2.8,0.3548,0.0493,15.0,0,-15.0
2021-08-31,2021,WTA,usopen,hard,1st Round,Rogers S,Brengle M,loser,0.3559,3.3,0.1746,0.019,13.5,0,-13.5
2021-08-31,2021,ATP,usopen,hard,1st Round,Escobedo E,Cuevas P,loser,0.4488,2.66,0.1939,0.0292,14.64,0,-14.64
2021-08-31,2021,ATP,usopen,hard,1st Round,Bautista Agut R,Kyrgios N,loser,0.451,2.6,0.1725,0.027,13.38,0,-13.38
2021-08-31,2021,ATP,usopen,hard,1st Round,Musetti L,Nava E,loser,0.43,3.02,0.2985,0.0369,15.0,0,-15.0
2021-08-31,2021,ATP,usopen,hard,1st Round,Harris L,Khachanov K,winner,0.4527,3.0,0.358,0.0448,15.0,1,30.0
2021-08-31,2021,ATP,usopen,hard,1st Round,Kudla D,Djere L,loser,0.4799,2.68,0.286,0.0426,15.0,0,-15.0
2021-09-01,2021,WTA,usopen,hard,1st Round,Sorribes Tormo S,Muchova K,winner,0.427,2.45,0.0461,0.0079,5.95,1,8.62
2021-09-01,2021,WTA,usopen,hard,1st Round,Minnen G,Podoroska N,winner,0.4407,2.5,0.1018,0.017,9.23,1,13.84
2021-09-01,2021,WTA,usopen,hard,2nd Round,Kasatkina D,Vondrousova M,winner,0.4706,2.3,0.0824,0.0158,8.08,1,10.51
2021-09-01,2021,ATP,usopen,hard,2nd Round,Laaksonen H,Garin C,winner,0.4351,2.66,0.1574,0.0237,12.49,1,20.74
2021-09-01,2021,ATP,usopen,hard,2nd Round,Bautista Agut R,Ruusuvuori E,loser,0.4156,2.85,0.1846,0.0249,14.09,0,-14.09
2021-09-01,2021,ATP,usopen,hard,2nd Round,Tiafoe F,Pella G,loser,0.3557,3.6,0.2807,0.027,15.0,0,-15.0
2021-09-01,2021,ATP,usopen,hard,2nd Round,Gojowczyk P,Lajovic D,winner,0.4744,2.25,0.0675,0.0135,7.2,1,9.0
2021-09-01,2021,ATP,usopen,hard,2nd Round,Evans D,Giron M,loser,0.4796,2.19,0.0503,0.0106,6.19,0,-6.19
2021-09-01,2021,ATP,usopen,hard,2nd Round,Popyrin A,Dimitrov G,winner,0.4078,2.8,0.1418,0.0197,11.57,1,20.83
2021-09-01,2021,ATP,usopen,hard,1st Round,Fritz T,De Minaur A,winner,0.437,2.44,0.0663,0.0115,7.13,1,10.27
2021-09-01,2021,ATP,usopen,hard,2nd Round,Bagnis F,Trungelliti M,loser,0.4956,2.15,0.0655,0.0142,7.09,0,-7.09
2021-09-02,2021,WTA,usopen,hard,2nd Round,Rogers S,Cirstea S,winner,0.53,2.2,0.1661,0.0346,13.0,1,15.6
2021-09-02,2021,WTA,usopen,hard,2nd Round,Rogers S,Cirstea S,loser,0.47,2.3,0.0809,0.0156,8.0,0,-8.0
2021-09-02,2021,WTA,usopen,hard,2nd Round,Stephens S,Gauff C,winner,0.3503,3.0,0.0508,0.0063,6.22,1,12.44
2021-09-02,2021,WTA,usopen,hard,2nd Round,Stephens S,Gauff C,loser,0.6497,1.6,0.0396,0.0165,5.56,0,-5.56
2021-09-02,2021,WTA,usopen,hard,2nd Round,Kontaveit A,Teichmann J,winner,0.6667,1.65,0.1001,0.0385,9.12,1,5.93
2021-09-02,2021,WTA,usopen,hard,2nd Round,Sakkari M,Siniakova K,winner,0.7371,1.53,0.1277,0.0602,10.75,1,5.7
2021-09-02,2021,WTA,usopen,hard,2nd Round,Raducanu E,Zhang S,loser,0.4949,2.35,0.163,0.0302,12.82,0,-12.82
2021-09-02,2021,ATP,usopen,hard,2nd Round,Karatsev A,Thompson J,loser,0.4153,3.25,0.3499,0.0389,15.0,0,-15.0
2021-09-02,2021,ATP,usopen,hard,2nd Round,Otte O,Kudla D,winner,0.5239,2.54,0.3307,0.0537,15.0,1,23.1
2021-09-02,2021,ATP,usopen,hard,2nd Round,Monfils G,Johnson S,loser,0.3718,3.41,0.2677,0.0278,15.0,0,-15.0
2021-09-02,2021,ATP,usopen,hard,2nd Round,Sock J,Bublik A,loser,0.6153,1.79,0.1013,0.0321,9.2,0,-9.2
2021-09-03,2021,WTA,usopen,hard,3rd Round,Muguruza G,Azarenka V,winner,0.5601,2.04,0.1425,0.0343,11.62,1,12.08
2021-09-03,2021,WTA,usopen,hard,3rd Round,Svitolina E,Kasatkina D,loser,0.3838,3.11,0.1937,0.023,14.63,0,-14.63
2021-09-03,2021,WTA,usopen,hard,3rd Round,Kerber A,Stephens S,winner,0.6205,1.83,0.1356,0.0408,11.21,1,9.3
2021-09-03,2021,WTA,usopen,hard,3rd Round,Halep S,Rybakina E,winner,0.6005,1.83,0.0989,0.0298,9.05,1,7.51
2021-09-03,2021,WTA,usopen,hard,2nd Round,Tomljanovic A,Martic P,loser,0.5124,2.31,0.1837,0.0351,14.04,0,-14.04
2021-09-03,2021,ATP,usopen,hard,3rd Round,Evans D,Popyrin A,loser,0.5229,2.2,0.1503,0.0313,12.08,0,-12.08
2021-09-03,2021,ATP,usopen,hard,3rd Round,Gojowczyk P,Laaksonen H,winner,0.4765,2.33,0.1103,0.0207,9.72,1,12.93
2021-09-04,2021,WTA,usopen,hard,3rd Round,Raducanu E,Sorribes Tormo S,winner,0.516,2.2,0.1353,0.0282,11.19,1,13.43
2021-09-04,2021,WTA,usopen,hard,3rd Round,Sabalenka A,Collins D,loser,0.3921,2.75,0.0783,0.0112,7.84,0,-7.84
2021-09-04,2021,ATP,usopen,hard,3rd Round,Tiafoe F,Rublev A,loser,0.7685,1.35,0.0375,0.0268,5.44,0,-5.44
2021-09-04,2021,WTA,usopen,hard,3rd Round,Swiatek I,Kontaveit A,loser,0.5447,2.1,0.1438,0.0327,11.69,0,-11.69
2021-09-04,2021,ATP,usopen,hard,3rd Round,Berrettini M,Ivashka I,loser,0.3661,2.85,0.0434,0.0059,5.79,0,-5.79
2021-09-04,2021,ATP,usopen,hard,3rd Round,Otte O,Seppi A,winner,0.5548,1.87,0.0375,0.0108,5.44,1,4.73
2021-09-04,2021,WTA,usopen,hard,3rd Round,Sakkari M,Kvitova P,winner,0.5477,2.02,0.1063,0.026,9.49,1,9.68
2021-09-04,2021,ATP,usopen,hard,3rd Round,Sinner J,Monfils G,loser,0.4396,2.46,0.0815,0.0139,8.03,0,-8.03
2021-09-04,2021,WTA,usopen,hard,3rd Round,Bencic B,Pegula J,loser,0.5085,2.23,0.1339,0.0272,11.11,0,-11.11
2021-09-04,2021,ATP,usopen,hard,3rd Round,Brooksby J,Karatsev A,loser,0.6021,2.25,0.3547,0.0709,15.0,0,-15.0
2021-09-05,2021,WTA,usopen,hard,4th Round,Svitolina E,Halep S,loser,0.5314,2.12,0.1265,0.0282,10.68,0,-10.68
2021-09-05,2021,ATP,usopen,hard,3rd Round,Harris L,Shapovalov D,winner,0.5094,2.63,0.3398,0.0521,15.0,1,24.45
2021-09-05,2021,ATP,usopen,hard,3rd Round,Opelka R,Basilashvili N,loser,0.4049,2.78,0.1255,0.0176,10.62,0,-10.62
2021-09-06,2021,WTA,usopen,hard,4th Round,Krejcikova B,Muguruza G,loser,0.5546,2.17,0.2036,0.0435,15.0,0,-15.0
2021-09-06,2021,WTA,usopen,hard,4th Round,Bencic B,Swiatek I,winner,0.5032,2.24,0.1271,0.0256,10.71,1,13.29
2021-09-06,2021,ATP,usopen,hard,4th Round,Harris L,Opelka R,loser,0.5468,2.18,0.1919,0.0407,14.52,0,-14.52
2021-09-07,2021,WTA,usopen,hard,4th Round,Sakkari M,Andreescu B,loser,0.484,2.41,0.1664,0.0295,13.02,0,-13.02
2021-09-08,2021,WTA,usopen,hard,Quarterfinals,Raducanu E,Bencic B,loser,0.6799,1.69,0.149,0.054,12.0,0,-12.0
2021-09-10,2021,WTA,usopen,hard,Semifinals,Raducanu E,Sakkari M,loser,0.6904,1.73,0.1945,0.0666,14.68,0,-14.68
2021-09-11,2021,ATP,usopen,hard,Semifinals,Djokovic N,Zverev A,loser,0.4285,3.25,0.3926,0.0436,15.0,0,-15.0
2021-09-12,2021,ATP,usopen,hard,The Final,Medvedev D,Djokovic N,winner,0.4059,3.36,0.3639,0.0386,15.0,1,35.4
2022-01-17,2022,WTA,ausopen,hard,1st Round,Giorgi C,Potapova A,winner,0.5982,1.9,0.1366,0.0379,11.27,1,10.14
2022-01-17,2022,WTA,ausopen,hard,1st Round,Pera B,Alexandrova E,loser,0.6832,1.52,0.0384,0.0185,5.49,0,-5.49
2022-01-17,2022,WTA,ausopen,hard,1st Round,Brengle M,Yastremska D,winner,0.465,2.3,0.0695,0.0134,7.32,1,9.52
2022-01-17,2022,WTA,ausopen,hard,1st Round,Zanevska M,Juvan K,winner,0.4968,2.45,0.2171,0.0374,15.0,1,21.75
2022-01-17,2022,WTA,ausopen,hard,1st Round,Bronzetti L,Gracheva V,winner,0.4785,2.36,0.1293,0.0238,10.84,1,14.75
2022-01-17,2022,WTA,ausopen,hard,1st Round,Parrizas Diaz N,Bara I,loser,0.4863,2.5,0.2158,0.036,15.0,0,-15.0
2022-01-17,2022,WTA,ausopen,hard,1st Round,Kudermetova V,Liu C,loser,0.3538,3.8,0.3446,0.0308,15.0,0,-15.0
2022-01-17,2022,WTA,ausopen,hard,1st Round,Trevisan M,Hibino N,loser,0.4695,2.67,0.2535,0.038,15.0,0,-15.0
2022-01-17,2022,WTA,ausopen,hard,1st Round,Teichmann J,Martic P,loser,0.4401,3.15,0.3864,0.0449,15.0,0,-15.0
2022-01-17,2022,ATP,ausopen,hard,1st Round,Lajovic D,Fucsovics M,winner,0.4026,3.45,0.3889,0.0397,15.0,1,36.75
2022-01-17,2022,ATP,ausopen,hard,1st Round,Millman J,Lopez F,loser,0.4051,3.15,0.276,0.0321,15.0,0,-15.0
2022-01-17,2022,ATP,ausopen,hard,1st Round,Opelka R,Anderson K,loser,0.4021,3.2,0.2867,0.0326,15.0,0,-15.0
2022-01-17,2022,ATP,ausopen,hard,1st Round,Griekspoor T,Fognini F,winner,0.4836,2.27,0.0978,0.0192,8.99,1,11.41
2022-01-17,2022,WTA,ausopen,hard,1st Round,Cristian J,Minnen G,winner,0.572,1.82,0.041,0.0125,5.65,1,4.63
2022-01-17,2022,ATP,ausopen,hard,1st Round,Bublik A,Escobedo E,loser,0.4586,2.31,0.0593,0.0113,6.72,0,-6.72
2022-01-17,2022,ATP,ausopen,hard,1st Round,Mannarino A,Duckworth J,winner,0.4873,2.86,0.3936,0.0529,15.0,1,27.9
2022-01-17,2022,ATP,ausopen,hard,1st Round,Berrettini M,Nakashima B,loser,0.3626,3.86,0.3997,0.0349,15.0,0,-15.0
2022-01-17,2022,ATP,ausopen,hard,1st Round,Albot R,Nishioka Y,winner,0.5661,2.2,0.2455,0.0511,15.0,1,18.0
2022-01-17,2022,ATP,ausopen,hard,1st Round,Martinez P,Delbonis F,loser,0.3557,3.91,0.3906,0.0336,15.0,0,-15.0
2022-01-17,2022,ATP,ausopen,hard,1st Round,Garin C,Bagnis F,loser,0.4575,2.88,0.3176,0.0422,15.0,0,-15.0
2022-01-17,2022,ATP,ausopen,hard,1st Round,Korda S,Norrie C,winner,0.467,2.56,0.1956,0.0313,14.74,1,22.99
2022-01-18,2022,WTA,ausopen,hard,1st Round,Cirstea S,Kvitova P,winner,0.3919,2.8,0.0973,0.0135,8.96,1,16.13
2022-01-18,2022,WTA,ausopen,hard,1st Round,Kucova K,Doi M,winner,0.5179,2.44,0.2637,0.0458,15.0,1,21.6
2022-01-18,2022,WTA,ausopen,hard,1st Round,Stosur S,Anderson R,loser,0.6162,1.86,0.1461,0.0425,11.83,0,-11.83
2022-01-18,2022,WTA,ausopen,hard,1st Round,Peterson R,Saville D,loser,0.4382,2.44,0.0693,0.012,7.31,0,-7.31
2022-01-18,2022,WTA,ausopen,hard,1st Round,Raducanu E,Stephens S,winner,0.6391,2.15,0.3742,0.0813,15.0,1,17.25
2022-01-18,2022,ATP,ausopen,hard,1st Round,Gombos N,Skatov T,loser,0.5701,2.4,0.3681,0.0657,15.0,0,-15.0
2022-01-18,2022,ATP,ausopen,hard,1st Round,Kohlschreiber P,Cecchinato M,loser,0.3774,2.9,0.0946,0.0124,8.8,0,-8.8
2022-01-18,2022,ATP,ausopen,hard,1st Round,Berankis R,Carballes Baena R,loser,0.4194,3.16,0.3253,0.0376,15.0,0,-15.0
2022-01-18,2022,ATP,ausopen,hard,1st Round,Cressy M,Isner J,loser,0.5258,2.04,0.0726,0.0175,7.51,0,-7.51
2022-01-18,2022,WTA,ausopen,hard,1st Round,Kanepi K,Kerber A,winner,0.3756,2.75,0.033,0.0047,5.18,1,9.06
2022-01-18,2022,WTA,ausopen,hard,1st Round,Baptiste H,Garcia C,winner,0.4115,3.0,0.2344,0.0293,15.0,1,30.0
2022-01-18,2022,WTA,ausopen,hard,1st Round,Linette M,Sevastova A,winner,0.5567,2.16,0.2024,0.0436,15.0,1,17.4
2022-01-18,2022,WTA,ausopen,hard,1st Round,Watson H,Sherif M,loser,0.5188,2.5,0.2971,0.0495,15.0,0,-15.0
2022-01-18,2022,WTA,ausopen,hard,1st Round,Zidansek T,Rus A,loser,0.4353,2.38,0.036,0.0065,5.35,0,-5.35
2022-01-18,2022,WTA,ausopen,hard,1st Round,Konjuh A,Rogers S,loser,0.6247,1.77,0.1057,0.0343,9.46,0,-9.46
2022-01-18,2022,ATP,ausopen,hard,1st Round,Murray A,Basilashvili N,loser,0.4569,2.8,0.2793,0.0388,15.0,0,-15.0
2022-01-18,2022,ATP,ausopen,hard,1st Round,Majchrzak K,Seppi A,loser,0.4756,2.42,0.1508,0.0266,12.11,0,-12.11
2022-01-18,2022,ATP,ausopen,hard,1st Round,Rinderknech A,Popyrin A,loser,0.4801,2.38,0.1426,0.0258,11.62,0,-11.62
2022-01-18,2022,ATP,ausopen,hard,1st Round,Kyrgios N,Broady L,loser,0.4162,2.8,0.1652,0.0229,12.95,0,-12.95
2022-01-18,2022,ATP,ausopen,hard,1st Round,Andujar P,Dzumhur D,winner,0.5467,2.4,0.3121,0.0557,15.0,1,21.0
2022-01-18,2022,ATP,ausopen,hard,1st Round,Molcan A,Safiullin R,loser,0.4652,2.45,0.1398,0.0241,11.46,0,-11.46
2022-01-19,2022,WTA,ausopen,hard,2nd Round,Pegula J,Pera B,winner,0.7598,1.45,0.1017,0.0565,9.21,1,4.15
2022-01-19,2022,WTA,ausopen,hard,2nd Round,Parrizas Diaz N,Zanevska M,loser,0.5821,2.4,0.397,0.0709,15.0,0,-15.0
2022-01-19,2022,WTA,ausopen,hard,2nd Round,Wang Q,Van Uytvanck A,winner,0.4812,2.62,0.2608,0.0402,15.0,1,24.3
2022-01-19,2022,WTA,ausopen,hard,2nd Round,Anisimova A,Bencic B,winner,0.4183,2.47,0.0332,0.0056,5.19,1,7.63
2022-01-19,2022,ATP,ausopen,hard,2nd Round,Garin C,Martinez P,loser,0.5686,2.0,0.1372,0.0343,11.31,0,-11.31
2022-01-19,2022,ATP,ausopen,hard,2nd Round,Albot R,Vukic A,winner,0.4361,2.78,0.2123,0.0298,15.0,1,26.7
2022-01-19,2022,ATP,ausopen,hard,2nd Round,Karatsev A,Mcdonald M,loser,0.3594,3.0,0.0782,0.0098,7.83,0,-7.83
2022-01-19,2022,WTA,ausopen,hard,2nd Round,Giorgi C,Martincova T,loser,0.4571,3.03,0.385,0.0474,15.0,0,-15.0
2022-01-19,2022,ATP,ausopen,hard,2nd Round,Kecmanovic M,Paul T,loser,0.7079,1.49,0.0548,0.028,6.46,0,-6.46
2022-01-20,2022,ATP,ausopen,hard,2nd Round,Medvedev D,Kyrgios N,winner,0.8763,1.18,0.034,0.0473,5.24,1,0.94
2022-01-20,2022,ATP,ausopen,hard,2nd Round,Cressy M,Machac T,winner,0.6004,1.78,0.0687,0.022,7.28,1,5.67
2022-01-20,2022,WTA,ausopen,hard,2nd Round,Collins D,Konjuh A,winner,0.7203,1.49,0.0732,0.0373,7.54,1,3.69
2022-01-20,2022,WTA,ausopen,hard,2nd Round,Inglis M,Baptiste H,winner,0.5137,2.07,0.0634,0.0148,6.96,1,7.45
2022-01-20,2022,WTA,ausopen,hard,2nd Round,Zidansek T,Watson H,loser,0.4267,2.72,0.1605,0.0233,12.68,0,-12.68
2022-01-20,2022,WTA,ausopen,hard,2nd Round,Kanepi K,Bouzkova M,winner,0.604,1.8,0.0871,0.0272,8.36,1,6.69
2022-01-20,2022,WTA,ausopen,hard,2nd Round,Vondrousova M,Samsonova L,loser,0.4175,2.8,0.1691,0.0235,13.18,0,-13.18
2022-01-21,2022,ATP,ausopen,hard,3rd Round,Kecmanovic M,Sonego L,winner,0.3934,2.71,0.0661,0.0097,7.12,1,12.18
2022-01-21,2022,ATP,ausopen,hard,3rd Round,Berrettini M,Alcaraz C,winner,0.5379,2.4,0.291,0.052,15.0,1,21.0
2022-01-21,2022,ATP,ausopen,hard,3rd Round,Shapovalov D,Opelka R,loser,0.486,2.24,0.0887,0.0179,8.45,0,-8.45
2022-01-21,2022,ATP,ausopen,hard,3rd Round,Carreno Busta P,Korda S,loser,0.4559,2.35,0.0713,0.0132,7.43,0,-7.43
2022-01-21,2022,WTA,ausopen,hard,3rd Round,Sakkari M,Kudermetova V,loser,0.3668,3.06,0.1224,0.0149,10.44,0,-10.44
2022-01-21,2022,WTA,ausopen,hard,3rd Round,Anisimova A,Osaka N,loser,0.7201,1.44,0.0369,0.021,5.41,0,-5.41
2022-01-22,2022,WTA,ausopen,hard,3rd Round,Cornet A,Zidansek T,loser,0.4431,2.47,0.0946,0.0161,8.8,0,-8.8
2022-01-22,2022,WTA,ausopen,hard,3rd Round,Sabalenka A,Vondrousova M,winner,0.5475,2.4,0.314,0.0561,15.0,1,21.0
2022-01-22,2022,WTA,ausopen,hard,3rd Round,Collins D,Tauson C,winner,0.6025,2.05,0.2351,0.056,15.0,1,15.75
